review_key,date_key,customer_key,product_key,rating,review_text,sentiment_score,created_at
327,20240906,150,21,5,"Amazing quality, exceeded expectations",0.28,2026-01-30 00:03:26.476104
328,20240731,1332,37,3,Nothing special but acceptable,-0.18,2026-01-30 00:03:26.476104
329,20240325,1415,63,3,"Average product, does the job",-0.36,2026-01-30 00:03:26.476104
330,20241031,262,83,4,Good quality and fast delivery,-0.85,2026-01-30 00:03:26.476104
331,20231228,490,52,3,Nothing special but acceptable,-0.65,2026-01-30 00:03:26.476104
332,20240809,1928,21,5,"Perfect, would buy again",-0.38,2026-01-30 00:03:26.476104
333,20241201,993,79,5,"Amazing quality, exceeded expectations",0.5,2026-01-30 00:03:26.476104
334,20240713,925,20,3,Okay for the price,0.71,2026-01-30 00:03:26.476104
335,20231204,1472,10,4,Very satisfied overall,-0.93,2026-01-30 00:03:26.476104
336,20240310,428,99,4,Good quality and fast delivery,-0.91,2026-01-30 00:03:26.476104
337,20231223,1410,126,3,Nothing special but acceptable,-0.13,2026-01-30 00:03:26.476104
338,20231206,1282,131,3,"Average product, does the job",-0.76,2026-01-30 00:03:26.476104
339,20241216,1732,129,4,Good quality and fast delivery,-0.43,2026-01-30 00:03:26.476104
340,20240713,1151,95,4,Very satisfied overall,0.5,2026-01-30 00:03:26.476104
341,20240617,152,113,2,Somewhat disappointed,-0.87,2026-01-30 00:03:26.476104
342,20241203,1851,16,4,Good value for the price,0.71,2026-01-30 00:03:26.476104
343,20231209,1869,6,2,Somewhat disappointed,-0.82,2026-01-30 00:03:26.476104
344,20240317,914,59,1,Completely disappointed,-0.76,2026-01-30 00:03:26.476104
345,20231223,225,119,1,Completely disappointed,-0.65,2026-01-30 00:03:26.476104
346,20240720,1480,55,4,Very satisfied overall,0.75,2026-01-30 00:03:26.476104
347,20241016,1564,113,2,"Not great, quality could be better",-0.75,2026-01-30 00:03:26.476104
348,20240421,621,159,2,"Not great, quality could be better",-0.66,2026-01-30 00:03:26.476104
349,20240114,726,130,3,"Average product, does the job",0.32,2026-01-30 00:03:26.476104
350,20240926,1985,91,4,Very satisfied overall,0.1,2026-01-30 00:03:26.476104
351,20240915,1219,111,2,"Not great, quality could be better",0.09,2026-01-30 00:03:26.476104
352,20240914,21,110,1,"Terrible experience, do not buy",0.98,2026-01-30 00:03:26.476104
353,20231208,263,81,2,Below expectations,-0.5,2026-01-30 00:03:26.476104
354,20240224,743,153,4,Very satisfied overall,-0.49,2026-01-30 00:03:26.476104
355,20240617,1296,94,3,Nothing special but acceptable,-0.26,2026-01-30 00:03:26.476104
356,20240119,1540,59,1,"Terrible experience, do not buy",0.14,2026-01-30 00:03:26.476104
357,20240611,1886,64,4,Good value for the price,0.83,2026-01-30 00:03:26.476104
358,20240112,1142,133,5,"Amazing quality, exceeded expectations",-0.18,2026-01-30 00:03:26.476104
359,20231204,1053,35,4,Good value for the price,0.68,2026-01-30 00:03:26.476104
360,20240716,355,30,2,"Not great, quality could be better",-0.24,2026-01-30 00:03:26.476104
361,20240118,888,159,4,Good quality and fast delivery,-0.52,2026-01-30 00:03:26.476104
362,20231231,467,107,4,Good value for the price,-0.69,2026-01-30 00:03:26.476104
363,20240517,1328,136,3,Okay for the price,0.99,2026-01-30 00:03:26.476104
364,20240921,771,78,2,Somewhat disappointed,-0.31,2026-01-30 00:03:26.476104
365,20240725,1856,65,4,Good quality and fast delivery,-0.47,2026-01-30 00:03:26.476104
366,20240324,1003,141,5,"Excellent product, highly recommended",0.28,2026-01-30 00:03:26.476104
367,20240720,1785,4,4,Very satisfied overall,0.49,2026-01-30 00:03:26.476104
368,20231215,672,16,3,Okay for the price,0.57,2026-01-30 00:03:26.476104
369,20240717,35,158,4,Good quality and fast delivery,-0.18,2026-01-30 00:03:26.476104
370,20240302,846,25,1,Completely disappointed,-0.26,2026-01-30 00:03:26.476104
371,20240213,312,26,2,"Not great, quality could be better",0.99,2026-01-30 00:03:26.476104
372,20241105,1376,8,1,"Terrible experience, do not buy",0.58,2026-01-30 00:03:26.476104
373,20240715,159,118,1,"Terrible experience, do not buy",0.3,2026-01-30 00:03:26.476104
374,20241008,99,47,3,"Average product, does the job",0.64,2026-01-30 00:03:26.476104
375,20241105,1777,4,1,Completely disappointed,0.94,2026-01-30 00:03:26.476104
376,20240213,557,65,5,"Amazing quality, exceeded expectations",-0.71,2026-01-30 00:03:26.476104
377,20241029,677,130,4,Very satisfied overall,0.94,2026-01-30 00:03:26.476104
378,20240928,288,22,4,Good value for the price,0.52,2026-01-30 00:03:26.476104
379,20240511,660,30,5,"Perfect, would buy again",0.53,2026-01-30 00:03:26.476104
380,20241204,894,92,4,Good value for the price,-0.77,2026-01-30 00:03:26.476104
381,20231227,991,8,4,Good value for the price,0.55,2026-01-30 00:03:26.476104
382,20240618,746,12,1,Completely disappointed,0.95,2026-01-30 00:03:26.476104
383,20240930,553,91,3,Okay for the price,-0.88,2026-01-30 00:03:26.476104
384,20240829,792,102,3,"Average product, does the job",-0.71,2026-01-30 00:03:26.476104
385,20241222,1980,103,2,Somewhat disappointed,0.59,2026-01-30 00:03:26.476104
386,20241226,1886,44,1,"Terrible experience, do not buy",-0.06,2026-01-30 00:03:26.476104
387,20241208,1835,138,1,Completely disappointed,0.03,2026-01-30 00:03:26.476104
388,20231201,1527,21,5,"Amazing quality, exceeded expectations",-0.86,2026-01-30 00:03:26.476104
389,20240530,1917,85,1,Very poor quality,-0.14,2026-01-30 00:03:26.476104
390,20241225,1745,79,2,Somewhat disappointed,-0.62,2026-01-30 00:03:26.476104
391,20240228,55,112,5,"Amazing quality, exceeded expectations",-0.34,2026-01-30 00:03:26.476104
392,20240618,421,19,5,"Amazing quality, exceeded expectations",0.18,2026-01-30 00:03:26.476104
393,20241012,551,149,2,"Not great, quality could be better",-0.17,2026-01-30 00:03:26.476104
394,20240912,599,87,1,"Terrible experience, do not buy",0.62,2026-01-30 00:03:26.476104
395,20241011,443,89,3,Okay for the price,0.22,2026-01-30 00:03:26.476104
396,20240919,1013,158,2,Somewhat disappointed,0.59,2026-01-30 00:03:26.476104
397,20240109,1734,80,4,Good value for the price,-0.99,2026-01-30 00:03:26.476104
398,20240211,492,127,5,"Excellent product, highly recommended",0.64,2026-01-30 00:03:26.476104
399,20240520,1292,150,1,"Terrible experience, do not buy",0.61,2026-01-30 00:03:26.476104
400,20240907,1481,73,5,"Excellent product, highly recommended",0.6,2026-01-30 00:03:26.476104
401,20240607,1057,10,3,"Average product, does the job",0.08,2026-01-30 00:03:26.476104
402,20240919,1636,39,2,"Not great, quality could be better",-0.41,2026-01-30 00:03:26.476104
403,20240610,65,78,2,Somewhat disappointed,-0.89,2026-01-30 00:03:26.476104
404,20240323,805,99,4,Good quality and fast delivery,0.26,2026-01-30 00:03:26.476104
405,20240110,784,91,3,Okay for the price,0.16,2026-01-30 00:03:26.476104
406,20240313,820,15,2,"Not great, quality could be better",-0.02,2026-01-30 00:03:26.476104
407,20240126,482,147,3,Nothing special but acceptable,0.84,2026-01-30 00:03:26.476104
408,20240720,155,121,5,"Excellent product, highly recommended",0.44,2026-01-30 00:03:26.476104
409,20240118,222,34,1,"Terrible experience, do not buy",-0.76,2026-01-30 00:03:26.476104
410,20240117,213,157,1,Completely disappointed,0.25,2026-01-30 00:03:26.476104
411,20241102,1479,44,1,"Terrible experience, do not buy",-0.75,2026-01-30 00:03:26.476104
412,20241127,55,10,2,Somewhat disappointed,-0.79,2026-01-30 00:03:26.476104
413,20240411,986,124,2,"Not great, quality could be better",0.75,2026-01-30 00:03:26.476104
414,20240225,1014,77,2,Below expectations,-0.4,2026-01-30 00:03:26.476104
415,20231130,1818,139,2,Somewhat disappointed,0.47,2026-01-30 00:03:26.476104
416,20241219,676,155,3,"Average product, does the job",0.3,2026-01-30 00:03:26.476104
417,20240509,1208,46,1,Very poor quality,-0.11,2026-01-30 00:03:26.476104
418,20240308,1507,68,4,Good value for the price,-0.84,2026-01-30 00:03:26.476104
419,20240105,626,30,4,Good quality and fast delivery,0.75,2026-01-30 00:03:26.476104
420,20241216,331,153,2,Below expectations,0.77,2026-01-30 00:03:26.476104
421,20240121,1801,2,5,"Perfect, would buy again",-0.93,2026-01-30 00:03:26.476104
422,20241113,975,95,2,Below expectations,0.78,2026-01-30 00:03:26.476104
423,20240626,57,139,3,Nothing special but acceptable,0.63,2026-01-30 00:03:26.476104
424,20240304,114,123,5,"Amazing quality, exceeded expectations",-0.24,2026-01-30 00:03:26.476104
425,20231202,705,4,1,"Terrible experience, do not buy",0.79,2026-01-30 00:03:26.476104
426,20240824,1206,159,1,Completely disappointed,0.97,2026-01-30 00:03:26.476104
427,20240609,316,100,2,"Not great, quality could be better",-0.73,2026-01-30 00:03:26.476104
428,20240714,654,34,1,Very poor quality,-0.4,2026-01-30 00:03:26.476104
429,20240429,1678,88,2,"Not great, quality could be better",-0.73,2026-01-30 00:03:26.476104
430,20240131,1068,142,1,Completely disappointed,0.12,2026-01-30 00:03:26.476104
431,20240122,654,26,5,"Perfect, would buy again",-0.85,2026-01-30 00:03:26.476104
432,20241014,1991,14,4,Very satisfied overall,-0.04,2026-01-30 00:03:26.476104
433,20240806,251,99,3,Okay for the price,0.46,2026-01-30 00:03:26.476104
434,20231227,1322,160,2,"Not great, quality could be better",-0.63,2026-01-30 00:03:26.476104
435,20240516,1565,88,2,Below expectations,-0.8,2026-01-30 00:03:26.476104
436,20240206,81,28,5,"Perfect, would buy again",0.6,2026-01-30 00:03:26.476104
437,20240216,877,101,1,Very poor quality,-0.62,2026-01-30 00:03:26.476104
438,20240903,307,12,5,"Excellent product, highly recommended",0.78,2026-01-30 00:03:26.476104
439,20241110,683,50,5,"Perfect, would buy again",0.76,2026-01-30 00:03:26.476104
440,20240531,1264,34,4,Good quality and fast delivery,-0.05,2026-01-30 00:03:26.476104
441,20240223,888,142,1,"Terrible experience, do not buy",0.09,2026-01-30 00:03:26.476104
442,20240517,709,47,5,"Amazing quality, exceeded expectations",-0.34,2026-01-30 00:03:26.476104
443,20241113,1530,39,3,"Average product, does the job",-0.34,2026-01-30 00:03:26.476104
444,20231227,1352,4,1,Very poor quality,-0.91,2026-01-30 00:03:26.476104
445,20240414,29,158,4,Good value for the price,-0.15,2026-01-30 00:03:26.476104
446,20240501,930,96,3,Okay for the price,0.44,2026-01-30 00:03:26.476104
447,20240610,1712,91,1,Very poor quality,-0.21,2026-01-30 00:03:26.476104
448,20241204,858,146,1,"Terrible experience, do not buy",0.43,2026-01-30 00:03:26.476104
449,20240606,106,80,1,Very poor quality,0.72,2026-01-30 00:03:26.476104
450,20240503,1995,160,5,"Perfect, would buy again",-1.0,2026-01-30 00:03:26.476104
451,20240923,653,95,1,"Terrible experience, do not buy",0.16,2026-01-30 00:03:26.476104
452,20241217,1185,25,5,"Excellent product, highly recommended",-0.65,2026-01-30 00:03:26.476104
453,20240308,1204,106,5,"Perfect, would buy again",-0.22,2026-01-30 00:03:26.476104
454,20240809,688,51,4,Very satisfied overall,0.55,2026-01-30 00:03:26.476104
455,20240826,663,42,5,"Perfect, would buy again",0.35,2026-01-30 00:03:26.476104
456,20231213,411,64,4,Good quality and fast delivery,-0.95,2026-01-30 00:03:26.476104
457,20240104,1319,141,1,Completely disappointed,-0.41,2026-01-30 00:03:26.476104
458,20241020,1701,46,3,Nothing special but acceptable,-0.22,2026-01-30 00:03:26.476104
459,20241006,1427,119,5,"Excellent product, highly recommended",0.83,2026-01-30 00:03:26.476104
460,20241220,493,155,4,Very satisfied overall,0.85,2026-01-30 00:03:26.476104
461,20231212,338,11,3,Okay for the price,-0.86,2026-01-30 00:03:26.476104
462,20240918,1202,60,1,Completely disappointed,0.93,2026-01-30 00:03:26.476104
463,20240826,845,61,1,Completely disappointed,0.16,2026-01-30 00:03:26.476104
464,20240312,921,134,5,"Excellent product, highly recommended",0.96,2026-01-30 00:03:26.476104
465,20241218,838,3,5,"Amazing quality, exceeded expectations",0.57,2026-01-30 00:03:26.476104
466,20240529,1805,69,1,"Terrible experience, do not buy",0.21,2026-01-30 00:03:26.476104
467,20240113,1162,99,4,Good quality and fast delivery,0.81,2026-01-30 00:03:26.476104
468,20240523,1629,132,1,Completely disappointed,-0.44,2026-01-30 00:03:26.476104
469,20240511,1553,59,1,Completely disappointed,-0.57,2026-01-30 00:03:26.476104
470,20240307,1101,41,3,Nothing special but acceptable,-0.86,2026-01-30 00:03:26.476104
471,20240510,1033,66,4,Good quality and fast delivery,0.17,2026-01-30 00:03:26.476104
472,20240508,966,100,2,Below expectations,0.57,2026-01-30 00:03:26.476104
473,20231201,1784,9,3,Nothing special but acceptable,-0.71,2026-01-30 00:03:26.476104
474,20240527,977,24,1,"Terrible experience, do not buy",-0.03,2026-01-30 00:03:26.476104
475,20240708,1501,134,1,Completely disappointed,-0.7,2026-01-30 00:03:26.476104
476,20241027,149,159,2,Below expectations,0.61,2026-01-30 00:03:26.476104
477,20241129,1930,44,1,Very poor quality,-0.77,2026-01-30 00:03:26.476104
478,20241231,249,39,2,Below expectations,0.52,2026-01-30 00:03:26.476104
479,20240629,75,117,3,Nothing special but acceptable,-0.65,2026-01-30 00:03:26.476104
480,20241104,166,7,4,Good value for the price,-0.85,2026-01-30 00:03:26.476104
481,20240410,956,148,1,Very poor quality,-0.13,2026-01-30 00:03:26.476104
482,20240519,1954,106,3,Nothing special but acceptable,0.25,2026-01-30 00:03:26.476104
483,20240519,1287,6,3,Nothing special but acceptable,-0.29,2026-01-30 00:03:26.476104
484,20240813,1327,7,5,"Perfect, would buy again",-0.24,2026-01-30 00:03:26.476104
485,20240917,784,10,5,"Amazing quality, exceeded expectations",0.08,2026-01-30 00:03:26.476104
486,20240211,951,1,3,Okay for the price,-0.61,2026-01-30 00:03:26.476104
487,20241120,1727,56,5,"Perfect, would buy again",0.32,2026-01-30 00:03:26.476104
488,20240706,1199,114,1,Very poor quality,0.76,2026-01-30 00:03:26.476104
489,20240821,1033,42,5,"Amazing quality, exceeded expectations",-0.61,2026-01-30 00:03:26.476104
490,20241123,812,94,1,Very poor quality,-0.9,2026-01-30 00:03:26.476104
491,20231229,528,16,1,Very poor quality,-0.26,2026-01-30 00:03:26.476104
492,20240623,959,67,1,Very poor quality,-0.56,2026-01-30 00:03:26.476104
493,20240522,252,75,1,Completely disappointed,-0.23,2026-01-30 00:03:26.476104
494,20240717,1560,64,2,"Not great, quality could be better",0.24,2026-01-30 00:03:26.476104
495,20241018,22,151,3,Okay for the price,-0.52,2026-01-30 00:03:26.476104
496,20240104,303,93,3,Okay for the price,-0.06,2026-01-30 00:03:26.476104
497,20240201,1307,113,1,Completely disappointed,0.76,2026-01-30 00:03:26.476104
498,20240613,1719,134,2,"Not great, quality could be better",0.57,2026-01-30 00:03:26.476104
499,20240906,1544,24,3,Nothing special but acceptable,0.65,2026-01-30 00:03:26.476104
500,20240122,885,136,5,"Amazing quality, exceeded expectations",-0.33,2026-01-30 00:03:26.476104
501,20240827,1609,62,2,"Not great, quality could be better",0.52,2026-01-30 00:03:26.476104
502,20240201,1110,60,1,"Terrible experience, do not buy",-0.42,2026-01-30 00:03:26.476104
503,20241208,743,78,2,"Not great, quality could be better",-0.28,2026-01-30 00:03:26.476104
504,20241214,1595,122,5,"Perfect, would buy again",-0.96,2026-01-30 00:03:26.476104
505,20240209,794,57,1,Completely disappointed,0.93,2026-01-30 00:03:26.476104
506,20231217,230,68,4,Very satisfied overall,-0.3,2026-01-30 00:03:26.476104
507,20240712,1597,15,5,"Perfect, would buy again",0.1,2026-01-30 00:03:26.476104
508,20240508,1176,139,4,Good quality and fast delivery,-0.67,2026-01-30 00:03:26.476104
509,20240911,1240,101,3,Nothing special but acceptable,-0.51,2026-01-30 00:03:26.476104
510,20241103,1849,107,4,Good value for the price,0.08,2026-01-30 00:03:26.476104
511,20240804,1942,56,4,Very satisfied overall,-0.77,2026-01-30 00:03:26.476104
512,20240515,1669,10,4,Good value for the price,-0.23,2026-01-30 00:03:26.476104
513,20240104,203,10,3,Okay for the price,0.41,2026-01-30 00:03:26.476104
514,20240225,556,136,5,"Amazing quality, exceeded expectations",-0.81,2026-01-30 00:03:26.476104
515,20241208,714,105,2,Below expectations,-0.83,2026-01-30 00:03:26.476104
516,20240916,403,15,4,Good value for the price,-0.4,2026-01-30 00:03:26.476104
517,20231227,693,147,5,"Excellent product, highly recommended",0.39,2026-01-30 00:03:26.476104
518,20240418,1867,108,4,Good value for the price,-0.74,2026-01-30 00:03:26.476104
519,20240605,1496,42,5,"Amazing quality, exceeded expectations",0.94,2026-01-30 00:03:26.476104
520,20240718,1168,70,5,"Excellent product, highly recommended",0.48,2026-01-30 00:03:26.476104
521,20241111,156,4,1,Very poor quality,0.9,2026-01-30 00:03:26.476104
522,20241107,412,59,2,Below expectations,0.98,2026-01-30 00:03:26.476104
523,20240615,719,97,5,"Amazing quality, exceeded expectations",0.84,2026-01-30 00:03:26.476104
524,20231224,1078,93,4,Very satisfied overall,0.85,2026-01-30 00:03:26.476104
525,20241001,1989,133,2,Below expectations,0.58,2026-01-30 00:03:26.476104
526,20240307,1201,157,4,Very satisfied overall,-0.98,2026-01-30 00:03:26.476104
527,20241202,1456,55,3,Okay for the price,-0.96,2026-01-30 00:03:26.476104
528,20240301,703,96,5,"Amazing quality, exceeded expectations",-0.98,2026-01-30 00:03:26.476104
529,20241205,865,120,2,Below expectations,0.65,2026-01-30 00:03:26.476104
530,20241002,1533,66,2,Somewhat disappointed,0.09,2026-01-30 00:03:26.476104
531,20240920,606,49,1,Very poor quality,0.49,2026-01-30 00:03:26.476104
532,20231202,1617,140,4,Very satisfied overall,0.28,2026-01-30 00:03:26.476104
533,20240120,1198,109,5,"Perfect, would buy again",-0.69,2026-01-30 00:03:26.476104
534,20240806,115,8,4,Very satisfied overall,-0.03,2026-01-30 00:03:26.476104
535,20240213,765,98,4,Good value for the price,0.46,2026-01-30 00:03:26.476104
536,20231206,224,61,2,Somewhat disappointed,-0.29,2026-01-30 00:03:26.476104
537,20240313,1727,113,2,Below expectations,0.8,2026-01-30 00:03:26.476104
538,20241228,636,50,4,Good quality and fast delivery,0.1,2026-01-30 00:03:26.476104
539,20240908,1796,109,4,Very satisfied overall,0.98,2026-01-30 00:03:26.476104
540,20240526,112,94,4,Good quality and fast delivery,0.68,2026-01-30 00:03:26.476104
541,20240202,1450,122,3,"Average product, does the job",0.56,2026-01-30 00:03:26.476104
542,20240305,321,50,2,Below expectations,0.33,2026-01-30 00:03:26.476104
543,20240306,46,141,4,Good quality and fast delivery,0.85,2026-01-30 00:03:26.476104
